"MSI  Z270 토마호크,MSI,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.4 x 24.3cm),DDR4,4개,최대 64GB,CrossFire,PCIe3.0 x16,,(M.2) 2개,,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,,209000,http://timg.danawa.com/prod_img/500000/209/875/img/4875209_1.jpg"
"ASUS STRIX B250G GAMING STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) B250,M-ATX (24.4x21.8cm),DDR4,4개,최대 64GB,,,,(M.2) 2개,,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,,173000,http://timg.danawa.com/prod_img/500000/843/143/img/5143843_1.jpg"
"ASRock  Z270 KILLER SLI 디앤디컴,ASRock,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (24.4 x 30.5cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,,208000,http://timg.danawa.com/prod_img/500000/060/813/img/4813060_1.jpg"
"ECS DURATHON2 H110M4-C21 제이씨현,ECS,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,,,,O,,,,,,,,,,,PS/2 포트 2개,O,,,,57360,http://timg.danawa.com/prod_img/500000/202/749/img/4749202_1.jpg"
"ASUS  H110M-A/M.2 코잇,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (22.6 x 18.5cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 포트 2개,O,,,,74980,http://timg.danawa.com/prod_img/500000/469/950/img/4950469_1.jpg"
"ASRock  X99 Extreme11 에즈윈,ASRock,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,Extended-ATX (30.5 x 33.0cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,,,,O,,,,O,,PS/2 콤보 1개,O,,,,1073740,http://timg.danawa.com/prod_img/500000/712/854/img/2854712_1.jpg"
"GIGABYTE  GA-H110-D3 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H110,일반-ATX (30.5 x 24.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,O,,,,,,,O,O,O,,PS/2 포트 2개,O,,,,94100,http://timg.danawa.com/prod_img/500000/332/733/img/3733332_1.jpg"
"GIGABYTE  GA-Z270X-Gaming K7 어로스 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,,328080,http://timg.danawa.com/prod_img/500000/855/861/img/4861855_1.jpg"
"ASRock  Z270 Gaming K4 에즈윈,ASRock,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 3개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,,214430,http://timg.danawa.com/prod_img/500000/877/916/img/4916877_1.jpg"
"GIGABYTE  GA-H170N-WiFi 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H170,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,,O,O,,,,,,,O,,PS/2 콤보 1개,O,,O,O,164040,http://timg.danawa.com/prod_img/500000/309/455/img/3455309_1.jpg"
"MSI  H110M PRO-D 웨이코스,MSI,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,,,O,,,,,,,,O,,PS/2 콤보 1개,O,,,,65000,http://timg.danawa.com/prod_img/500000/408/561/img/3561408_1.jpg"
"ASUS  X99-E-10G WS iBORA,ASUS,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,Extended-ATX (30.5 x 26.7cm),DDR4,8개,최대 128GB 이상,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,,O,,,,936370,http://timg.danawa.com/prod_img/500000/191/843/img/4843191_1.jpg"
"ASRock  J3455B-ITX 디앤디컴,ASRock,인텔 CPU용,인텔(CPU내장),(인텔)셀러론 J3455,Mini-iTX (17.0 x 17.0cm),DDR3/DDR3L,2개,최대 16GB,,,,,O,,O,,,,,,,,,PS/2 포트 2개,O,,,,109360,http://timg.danawa.com/prod_img/500000/891/668/img/4668891_1.jpg"
"ASRock  H270M-ITX/ac 에즈윈,ASRock,인텔 CPU용,인텔(소켓1151),(인텔) H270,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,,O,O,,,,,,,O,,PS/2 콤보 1개,O,,O,O,181730,http://timg.danawa.com/prod_img/500000/587/841/img/4841587_1.jpg"
"ASUS ROG STRIX Z270H GAMING 코잇,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 23.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,,246000,http://timg.danawa.com/prod_img/500000/038/815/img/4815038_1.jpg"
"ASUS ROG STRIX H270F GAMING iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) H270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,O,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,,203380,http://timg.danawa.com/prod_img/500000/244/829/img/4829244_1.jpg"
"ASRock  Z270 Gaming K6 디앤디컴,ASRock,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (24.4 x 30.5cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 3개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,,263000,http://timg.danawa.com/prod_img/500000/034/813/img/4813034_1.jpg"
"ASUS  H81M-K STCOM,ASUS,인텔 CPU용,인텔(소켓1150),(인텔) H81,Micro-ATX (24.4 x 24.4cm),DDR3,2개,최대 16GB,,PCIe x16,없음,,O,O,,,,,,,,O,,PS/2 포트 2개,O,,,,61000,http://timg.danawa.com/prod_img/500000/395/494/img/2494395_1.jpg"
"GIGABYTE  GA-Z270X-Gaming 7 어로스 + 옵테인 메모리 32GB 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,,492660,http://timg.danawa.com/prod_img/500000/102/207/img/5207102_1.jpg"
"GIGABYTE  GA-H110M-S2PV 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,,O,O,,,,,,,,O,,PS/2 콤보 1개,O,,,,77000,http://timg.danawa.com/prod_img/500000/400/535/img/3535400_1.jpg"
"GIGABYTE  GA-Z270X-Gaming K5 어로스 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,,288410,http://timg.danawa.com/prod_img/500000/550/862/img/4862550_1.jpg"
"GIGABYTE  GA-Z270N-Gaming 5 게이밍에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,Mini-iTX (17.0 x 17.0cm),DDR4,4개,최대 32GB,,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,,278800,http://timg.danawa.com/prod_img/500000/535/933/img/4933535_1.jpg"
"MSI  B250M 바주카,MSI,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.4 x 22.8cm),DDR4,4개,최대 64GB,,,,(M.2) 1개,,O,O,,,,,,,O,,PS/2 포트 2개,O,,,,108000,http://timg.danawa.com/prod_img/500000/742/817/img/4817742_1.jpg"
"ASUS  Z10PE-D8 WS STCOM,ASUS,인텔 CPU용,인텔(소켓2011-V3),,Extended-ATX (30.5 x 33.0cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,,PS/2 콤보 1개,O,,,,754160,http://timg.danawa.com/prod_img/500000/146/821/img/2821146_1.jpg"
"MSI  B150M 박격포 아틱,MSI,인텔 CPU용,인텔(소켓1151),(인텔) B150,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,O,O,,,,,,,O,,PS/2 포트 2개,,,,,104000,http://timg.danawa.com/prod_img/500000/680/267/img/4267680_1.jpg"
"MSI  H110M PRO-D (벌크),MSI,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,,,O,,,,,,,,O,,PS/2 콤보 1개,O,,,,63650,http://timg.danawa.com/prod_img/500000/433/561/img/3561433_1.jpg"
"ASUS  SABERTOOTH X99 iBORA,ASUS,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,일반-ATX (30.5 x 24.4cm),DDR4,8개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,PS/2 없음,O,,,,476040,http://timg.danawa.com/prod_img/500000/546/150/img/3150546_1.jpg"
"ASUS PRIME Z270M-PLUS STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,Micro-ATX (24.38 x 23.88cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,O,O,O,,,,,,,O,,PS/2 포트 2개,O,,,,217840,http://timg.danawa.com/prod_img/500000/239/814/img/4814239_1.jpg"
"ASUS ROG STRIX Z270G GAMING STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,O,O,380410,http://timg.danawa.com/prod_img/500000/810/811/img/4811810_1.jpg"
"ASUS PRIME H270-PRO 코잇,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) H270,일반-ATX (30.5 x 22.6cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,O,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,,188670,http://timg.danawa.com/prod_img/500000/228/815/img/4815228_1.jpg"
"ASRock  H81M-DGS R2.0 디앤디컴 (벌크),ASRock,인텔 CPU용,인텔(소켓1150),(인텔) H81,Micro-ATX (24.4 x 24.4cm),DDR3,2개,최대 16GB,,PCIe x16,없음,,O,O,,,,,,,,O,,PS/2 콤보 1개,O,,,,57000,http://timg.danawa.com/prod_img/500000/772/466/img/2466772_1.jpg"
"ASRock  H110M-HDS R3.0 디앤디컴 (벌크),ASRock,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (19.1 x 18.8cm),DDR4,2개,최대 32GB,,,,,,O,O,,,,,,,O,,PS/2 포트 2개,O,,,,62100,http://timg.danawa.com/prod_img/500000/082/913/img/4913082_1.jpg"
"ASUS ROG STRIX Z270E GAMING 코잇,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,O,O,O,,,,,,O,O,PS/2 콤보 1개,O,,O,O,317670,http://timg.danawa.com/prod_img/500000/128/815/img/4815128_1.jpg"
"ASUS PRIME B250M-A 코잇,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.4 x 20.6cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,,(M.2) 2개,O,O,O,,,,,,,O,,PS/2 포트 2개,O,,,,109740,http://timg.danawa.com/prod_img/500000/674/814/img/4814674_1.jpg"
"MSI  H270 게이밍 프로 카본,MSI,인텔 CPU용,인텔(소켓1151),(인텔) H270,ATX (30.5x24.4cm),DDR4,4개,최대 64GB,CrossFire,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,O,O,,,,,,,,O,PS/2 콤보 1개,O,,,,189000,http://timg.danawa.com/prod_img/500000/257/984/img/4984257_1.jpg"
"GIGABYTE  GA-Z270X-Ultra Gaming 게이밍에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,,259000,http://timg.danawa.com/prod_img/500000/846/813/img/4813846_1.jpg"
"ECS  BSWI-D2-J3060M 코잇,ECS,인텔 CPU용,인텔(CPU내장),(인텔)셀러론 J3060,Mini-iTX (17.0 x 17.0cm),DDR3L,1개,최대 8GB,,,,(M.2) 1개,O,,O,,,,,,,O,,PS/2 포트 2개,O,,,,76660,http://timg.danawa.com/prod_img/500000/279/489/img/4489279_1.jpg"
"GIGABYTE  GA-Z270X-UD5 듀러블에디션 썬더볼트 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,,327010,http://timg.danawa.com/prod_img/500000/807/818/img/4818807_1.jpg"
"ASUS  B150M-A/M.2 STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) B150,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 포트 2개,O,,,,99000,http://timg.danawa.com/prod_img/500000/703/196/img/4196703_1.jpg"
"ASUS PRIME B250-PRO iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) B250,일반-ATX (30.5 x 21.8cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,,(M.2) 2개,O,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,,159750,http://timg.danawa.com/prod_img/500000/202/829/img/4829202_1.jpg"
"ASUS ROG STRIX B250F GAMING iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) B250,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,O,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,,184570,http://timg.danawa.com/prod_img/500000/123/817/img/4817123_1.jpg"
"GIGABYTE  GA-H270M-DS3H 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H270,Micro-ATX (24.4 x 21.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,O,,,,,,O,,PS/2 콤보 1개,O,,,,158680,http://timg.danawa.com/prod_img/500000/938/858/img/4858938_1.jpg"
"ASRock  H81M-ITX 디앤디컴,ASRock,인텔 CPU용,인텔(소켓1150),(인텔) H81,Mini-iTX (17.0 x 17.0cm),DDR3,2개,최대 16GB,,PCIe x16,없음,,O,O,O,,,O,,,,O,,키보드 포트 1개,O,,,,97640,http://timg.danawa.com/prod_img/500000/172/189/img/2189172_1.jpg"
"GIGABYTE  GA-Z170N-WIFI 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z170,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,,O,O,,,,,,,O,,PS/2 콤보 1개,O,,O,O,217000,http://timg.danawa.com/prod_img/500000/104/513/img/3513104_1.jpg"
"GIGABYTE  GA-B250N-Phoenix WiFi 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B250,M-iTX (17.0x17.0cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,,,O,O,,,,,,,,PS/2 콤보 1개,O,,O,O,174760,http://timg.danawa.com/prod_img/500000/604/059/img/5059604_1.jpg"
"GIGABYTE  GA-X99-Designare EX 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,일반-ATX (30.5 x 24.4cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,O,,,,,,O,O,PS/2 콤보 1개,O,,O,O,603620,http://timg.danawa.com/prod_img/500000/928/163/img/4163928_1.jpg"
"ASRock  J3355B-ITX 디앤디컴,ASRock,인텔 CPU용,인텔(CPU내장),(인텔)셀러론 J3355,Mini-iTX (17.0 x 17.0cm),DDR3/DDR3L,2개,최대 16GB,,,,,O,,O,,,,,,,,,PS/2 포트 2개,O,,,,92000,http://timg.danawa.com/prod_img/500000/886/668/img/4668886_1.jpg"
"GIGABYTE  GA-Z270X-Gaming K7 어로스 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,,,352800,http://timg.danawa.com/prod_img/500000/706/813/img/4813706_1.jpg"
"GIGABYTE  GA-B250M-D3V 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (24.4 x 17.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,O,O,,,,,,,O,O,,PS/2 콤보 1개,O,,,,103000,http://timg.danawa.com/prod_img/500000/307/816/img/4816307_1.jpg"
"GIGABYTE  GA-H270-HD3 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,,165000,http://timg.danawa.com/prod_img/500000/897/827/img/4827897_1.jpg"
"GIGABYTE  GA-Z270-HD3 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 22.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,,184410,http://timg.danawa.com/prod_img/500000/999/822/img/4822999_1.jpg"
"ASUS  MAXIMUS VIII IMPACT STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z170,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,,,,O,,,,,,,O,O,PS/2 없음,O,,O,O,353810,http://timg.danawa.com/prod_img/500000/397/497/img/3497397_1.jpg"
"ASUS PRIME B250M-C iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (22.6 x 18.5cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,,(M.2) 2개,,O,O,O,,,,,,O,,PS/2 포트 2개,O,,,,155460,http://timg.danawa.com/prod_img/500000/760/829/img/4829760_1.jpg"
"ASUS ROG MAXIMUS IX CODE STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,,O,,O,O,548940,http://timg.danawa.com/prod_img/500000/631/811/img/4811631_1.jpg"
"GIGABYTE  GA-B150M-D3H 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B150,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,,102930,http://timg.danawa.com/prod_img/500000/680/403/img/3403680_1.jpg"
"GIGABYTE  GA-B250-HD3P 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) B250,일반-ATX (30.5 x 22.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,,160820,http://timg.danawa.com/prod_img/500000/482/823/img/4823482_1.jpg"
"ASUS  H110I-PLUS iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) H110,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,,,,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,,123300,http://timg.danawa.com/prod_img/500000/000/615/img/3615000_1.jpg"
"GIGABYTE  GA-H270M-DS3H 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H270,Micro-ATX (24.4 x 21.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,O,,,,,,O,,PS/2 콤보 1개,O,,,,165000,http://timg.danawa.com/prod_img/500000/127/831/img/4831127_1.jpg"
"GIGABYTE  GA-Z270-HD3 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 22.5cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,,205920,http://timg.danawa.com/prod_img/500000/420/814/img/4814420_1.jpg"
"ASUS  X99-DELUXE II iBORA,ASUS,인텔 CPU용,인텔(소켓2011-V3),(인텔) X99,일반-ATX (30.5 x 24.4cm),DDR4,8개,최대 128GB 이상,CrossFire X,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,,,,,,,,,,O,O,PS/2 없음,O,,O,O,610060,http://timg.danawa.com/prod_img/500000/965/072/img/4072965_1.jpg"
"MSI  B150M 바주카 웨이코스,MSI,인텔 CPU용,인텔(소켓1151),(인텔) B150,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,,PCIe3.0 x16,,,,O,O,,,,,,,O,,PS/2 포트 2개,O,,,,83000,http://timg.danawa.com/prod_img/500000/672/403/img/3403672_1.jpg"
"GIGABYTE  GA-Z170MX-Gaming 5 게이밍에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z170,Micro-ATX (24.4 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 1개,O,O,O,,,,,,,O,O,PS/2 콤보 1개,O,,,,203000,http://timg.danawa.com/prod_img/500000/616/461/img/3461616_1.jpg"
"GIGABYTE  GA-Z270N-WiFi 듀러블에디션 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,,O,O,,,,,,,O,,PS/2 콤보 1개,O,,O,O,241240,http://timg.danawa.com/prod_img/500000/667/072/img/5072667_1.jpg"
"BIOSTAR RACING Z270 GT8 이엠텍,BIOSTAR,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X,PCIe3.0 x8,PCI-Express 3.0 x8,(M.2) 1개,,,O,O,,,,,,O,,PS/2 콤보 1개,O,,,,315210,http://timg.danawa.com/prod_img/500000/782/930/img/4930782_1.jpg"
"ASRock  H110M-DVS R2.0 디앤디컴 (벌크),ASRock,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,,,,O,O,,,,,,,,O,,PS/2 콤보 1개,O,,,,63260,http://timg.danawa.com/prod_img/500000/406/284/img/4284406_1.jpg"
"GIGABYTE  GA-Z270X-Gaming 9 어로스 피씨디렉트,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) Z270,Extended-ATX (30.5 x 26.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,,O,O,,,,,,O,O,PS/2 콤보 1개,O,,O,O,829850,http://timg.danawa.com/prod_img/500000/285/820/img/4820285_1.jpg"
"ASRock  H110M-DGS R3.0 에즈윈 (벌크),ASRock,인텔 CPU용,인텔(소켓1151),(인텔) H110,Micro-ATX (24.4 x 24.4cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,,,O,,,,,,,,O,,PS/2 콤보 1개,O,,,,60040,http://timg.danawa.com/prod_img/500000/096/719/img/4719096_1.jpg"
"ASUS PRIME B250M-K iBORA,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) B250,Micro-ATX (22.6 x 18.5cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,O,O,,,,,,,,O,,PS/2 콤보 1개,O,,,,95420,http://timg.danawa.com/prod_img/500000/733/829/img/4829733_1.jpg"
"GIGABYTE  GA-H270N-WiFi 듀러블에디션 제이씨현,GIGABYTE,인텔 CPU용,인텔(소켓1151),(인텔) H270,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,,(M.2) 1개,,O,O,,,,,,,O,,PS/2 콤보 1개,O,,O,O,211210,http://timg.danawa.com/prod_img/500000/951/855/img/4855951_1.jpg"
"ASRock  H110M-ITX 에즈윈,ASRock,인텔 CPU용,인텔(소켓1151),(인텔) H110,Mini-iTX (17.0 x 17.0cm),DDR4,2개,최대 32GB,,PCIe3.0 x16,없음,,,O,O,,,,,,,O,,PS/2 콤보 1개,O,,,,109000,http://timg.danawa.com/prod_img/500000/820/599/img/3599820_1.jpg"
"ASUS ROG STRIX Z270E GAMING STCOM,ASUS,인텔 CPU용,인텔(소켓1151),(인텔) Z270,일반-ATX (30.5 x 24.4cm),DDR4,4개,최대 64GB,CrossFire X + SLI,PCIe3.0 x16,PCI-Express 3.0 x16,(M.2) 2개,,O,O,O,,,,,,O,O,PS/2 콤보 1개,O,,O,O,347890,http://timg.danawa.com/prod_img/500000/802/811/img/4811802_1.jpg"
