"ABKO  NCORE 디바 USB3.0 화이트,ABKO,PC케이스(ATX),미니타워,표준-ATX,,,O,,,,,O,,310 mm,CPU쿨러: 145mm,,19000,http://timg.danawa.com/prod_img/500000/214/489/img/4489214_1.jpg"
"COX  A5 코다 USB3.0 풀 아크릴 윈도우 화이트,COX,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 375 mm,CPU쿨러: 최대 162mm,2열 수랭쿨러 지원,43960,http://timg.danawa.com/prod_img/500000/716/665/img/4665716_1.jpg"
"CORSAIR CARBIDE SERIES CLEAR 600C,CORSAIR,PC케이스(RTX),빅타워,표준-ATX,O,O,O,,,,,O,최대 3개,최대 370 mm,CPU쿨러: 최대 200mm,3열 수랭쿨러 지원,200490,http://timg.danawa.com/prod_img/500000/926/714/img/3714926_1.jpg"
"2MONS  에스룩 블랙,2MONS,PC케이스(ATX),슬림(일반),표준-ATX,,O,O,,,,,,최대 1개,최대 220 mm,,,22040,http://timg.danawa.com/prod_img/500000/322/382/img/2382322_1.jpg"
"잘만  Z9 NEO,잘만,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 6개,최대 420 mm,CPU쿨러: 최대 160mm,,65000,http://timg.danawa.com/prod_img/500000/825/599/img/3599825_1.jpg"
"be quiet  SILENT BASE 600 Orange,be quiet,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,,400 mm,CPU쿨러: 167mm,2열 수랭쿨러 지원,168050,http://timg.danawa.com/prod_img/500000/722/589/img/3589722_1.jpg"
"마이크로닉스  Frontier ARC-1000 블랙,마이크로닉스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 310 mm,CPU쿨러: 최대 140mm,2열 수랭쿨러 지원,36000,http://timg.danawa.com/prod_img/500000/162/793/img/4793162_1.jpg"
"BRAVOTEC  U4 Silver 강화유리,BRAVOTEC,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 310 mm,CPU쿨러: 최대 170mm,2열 수랭쿨러 지원,99000,http://timg.danawa.com/prod_img/500000/160/662/img/4662160_1.jpg"
"IN WIN  301 화이트,IN WIN,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 2개,최대 330 mm,CPU쿨러: 최대 158mm,2열 수랭쿨러 지원,91220,http://timg.danawa.com/prod_img/500000/470/105/img/5105470_1.jpg"
"ABKO  NCORE 바스티온 USB3.0 풀 아크릴 윈도우,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,2개,365 mm,CPU쿨러: 156mm,,27500,http://timg.danawa.com/prod_img/500000/737/565/img/4565737_1.jpg"
"2MONS  엘포즈 올블랙,2MONS,PC케이스(M-ATX),미니타워(LP),Micro-ATX,,,O,,,,,,최대 2개,190 mm,,,19000,http://timg.danawa.com/prod_img/500000/901/770/img/1770901_1.jpg"
"AONE  E4 엘도라도 USB3.0,AONE,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 2개,최대 360 mm,CPU쿨러: 최대 160mm,,17150,http://timg.danawa.com/prod_img/500000/415/644/img/2644415_1.jpg"
"잘만  Z9 NEO 화이트,잘만,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 420 mm,CPU쿨러: 최대 160mm,,65000,http://timg.danawa.com/prod_img/500000/947/262/img/4262947_1.jpg"
"SAMA  STALLION K901B Zero NOISE 화이트,SAMA,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,6개,최대 470 mm,CPU쿨러: 180mm,3열 수랭쿨러 지원,94000,http://timg.danawa.com/prod_img/500000/779/420/img/4420779_1.jpg"
"ABKO  NCORE NBOX 탱고 USB3.0,ABKO,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 3개,최대 250 mm,CPU쿨러: 최대 135mm,,19500,http://timg.danawa.com/prod_img/500000/047/932/img/2932047_1.jpg"
"be quiet  SILENT BASE 600 Window Red,be quiet,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,,400 mm,CPU쿨러: 167mm,2열 수랭쿨러 지원,174000,http://timg.danawa.com/prod_img/500000/912/565/img/4565912_1.jpg"
"대양케이스  G1 피씨방,대양케이스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 3개,최대 325 mm,CPU쿨러: 최대 150mm,,17000,http://timg.danawa.com/prod_img/500000/115/782/img/3782115_1.jpg"
"3RSYS  L910 풀 아크릴 윈도우,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 380 mm,CPU쿨러: 최대 172mm,2열 수랭쿨러 지원,79880,http://timg.danawa.com/prod_img/500000/575/636/img/3636575_1.jpg"
"ABKO  NCORE 디바 USB3.0 블랙,ABKO,PC케이스(ATX),미니타워,표준-ATX,,,O,,,,,O,,310 mm,CPU쿨러: 145mm,,18000,http://timg.danawa.com/prod_img/500000/204/489/img/4489204_1.jpg"
"IN WIN  G7 다크니스,IN WIN,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,409 mm,CPU쿨러: 165mm,,44490,http://timg.danawa.com/prod_img/500000/973/628/img/2628973_1.jpg"
"COX  A3 밴조 USB3.0 풀 아크릴 윈도우,COX,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 1개,395 mm,CPU쿨러: 157mm,,25500,http://timg.danawa.com/prod_img/500000/813/954/img/4954813_1.jpg"
"3RSYS  E610 에스프레소GT USB3.0,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 6개,최대 395 mm,CPU쿨러: 최대 160mm,,52540,http://timg.danawa.com/prod_img/500000/430/490/img/3490430_1.jpg"
"SilverStone Milo ML04B iBORA,SilverStone,HTPC 케이스,데스크탑,표준-ATX,,,O,,,,,O,,,,,103690,http://timg.danawa.com/prod_img/500000/146/086/img/2086146_1.jpg"
"BRAVOTEC  U4 Black 강화유리,BRAVOTEC,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 310 mm,CPU쿨러: 최대 170mm,2열 수랭쿨러 지원,99000,http://timg.danawa.com/prod_img/500000/154/662/img/4662154_1.jpg"
"마이크로닉스  Frontier U200 Mini 블랙,마이크로닉스,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 2개,최대 300 mm,CPU쿨러: 최대 150mm,2열 수랭쿨러 지원,26500,http://timg.danawa.com/prod_img/500000/303/597/img/4597303_1.jpg"
"3RSYS  L5000,3RSYS,PC케이스(ATX),빅타워,표준-ATX,,O,O,,,,,,최대 9개,최대 430 mm,,,134020,http://timg.danawa.com/prod_img/500000/185/171/img/2171185_1.jpg"
"Fractal Design  Define R5 Titanium,Fractal Design,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 440 mm,CPU쿨러: 최대 180mm,3열 수랭쿨러 지원,172560,http://timg.danawa.com/prod_img/500000/730/139/img/3139730_1.jpg"
"마이크로닉스  EDGE Mini,마이크로닉스,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 1개,최대 350 mm,CPU쿨러: 최대 155mm,,35000,http://timg.danawa.com/prod_img/500000/024/318/img/4318024_1.jpg"
"3RSYS  REMOTE PC,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 300 mm,CPU쿨러: 최대 147mm,,25000,http://timg.danawa.com/prod_img/500000/040/847/img/4847040_1.jpg"
"대양케이스  Moonlight 화이트 Blue LED,대양케이스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 2개,최대 360 mm,CPU쿨러: 최대 170mm,2열 수랭쿨러 지원,44000,http://timg.danawa.com/prod_img/500000/547/089/img/4089547_1.jpg"
"CORSAIR  OBSIDIAN 750D,CORSAIR,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 10개,최대 450 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원,229760,http://timg.danawa.com/prod_img/500000/657/255/img/2255657_1.jpg"
"3RSYS  R390 댄디,3RSYS,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,,,최대 330 mm,,,24500,http://timg.danawa.com/prod_img/500000/163/004/img/2004163_1.jpg"
"COX  A3 스캣 USB3.0 풀 아크릴 윈도우,COX,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 370 mm,CPU쿨러: 최대 156mm,,37530,http://timg.danawa.com/prod_img/500000/128/148/img/5148128_1.jpg"
"대양케이스  뷰 블랙,대양케이스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 3개,최대 380 mm,CPU쿨러: 최대 160mm,,31500,http://timg.danawa.com/prod_img/500000/393/381/img/2381393_1.jpg"
"ABKO  NCORE 이카루스 파이널 USB3.0 블랙,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 380 mm,CPU쿨러: 최대 158mm,2열 수랭쿨러 지원,55000,http://timg.danawa.com/prod_img/500000/819/720/img/3720819_1.jpg"
"마이크로닉스  BUFFALO MIDDLE USB3.0 화이트,마이크로닉스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 2개,최대 310 mm,CPU쿨러: 최대 165mm,2열 수랭쿨러 지원,51000,http://timg.danawa.com/prod_img/500000/966/359/img/3359966_1.jpg"
"ABKO  NCORE G200 타노스 IG USB3.0 강화유리 화이트,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 380 mm,CPU쿨러: 최대 162mm,2열 수랭쿨러 지원,72500,http://timg.danawa.com/prod_img/500000/582/983/img/4983582_1.jpg"
"ABKO  NCORE 레인보우 프리즘 튜닝 LED 컨트롤 블랙,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 360 mm,CPU쿨러: 최대 161mm,2열 수랭쿨러 지원,59000,http://timg.danawa.com/prod_img/500000/230/972/img/3972230_1.jpg"
"RAIJINTEK  THETIS WINDOW SILVER,RAIJINTEK,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 280 mm,CPU쿨러: 최대 170mm,2열 수랭쿨러 지원,99940,http://timg.danawa.com/prod_img/500000/254/078/img/5078254_1.jpg"
"Fractal Design  Define S window,Fractal Design,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 450 mm,CPU쿨러: 180mm,3열 수랭쿨러 지원,127520,http://timg.danawa.com/prod_img/500000/191/232/img/3232191_1.jpg"
"3RSYS  L300 미르 USB3.0,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 350 mm,CPU쿨러: 최대 153mm,,40000,http://timg.danawa.com/prod_img/500000/094/741/img/3741094_1.jpg"
"ABKO  NCORE 플래툰 USB3.0 강화유리 블랙,ABKO,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 5개,최대 415 mm,CPU쿨러: 최대 165mm,2열 수랭쿨러 지원,57000,http://timg.danawa.com/prod_img/500000/965/879/img/4879965_1.jpg"
"3RSYS  E-2 USB 3.0,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 2개,최대 350 mm,CPU쿨러: 최대 152mm,,13490,http://timg.danawa.com/prod_img/500000/083/713/img/2713083_1.jpg"
"2MONS  엘포즈 올블랙 USB3.0,2MONS,PC케이스(M-ATX),미니타워(LP),Micro-ATX,,,O,,,,,,최대 2개,최대 190 mm,,,24110,http://timg.danawa.com/prod_img/500000/687/150/img/3150687_1.jpg"
"ABKO  NCORE 갤로퍼 USB3.0 풀 아크릴 윈도우,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 375 mm,CPU쿨러: 최대 162mm,2열 수랭쿨러 지원,42000,http://timg.danawa.com/prod_img/500000/272/720/img/3720272_1.jpg"
"마이크로닉스  ELF M205 BLACK USB 3.0,마이크로닉스,PC케이스(M-ATX),미니타워(LP),Micro-ATX,,,O,,,,,,,190 mm,CPU쿨러: 60mm,,27000,http://timg.danawa.com/prod_img/500000/175/210/img/3210175_1.jpg"
"SAMA  STALLION K901B Zero NOISE 강화유리 화이트,SAMA,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,6개,최대 470 mm,CPU쿨러: 180mm,3열 수랭쿨러 지원,102000,http://timg.danawa.com/prod_img/500000/731/898/img/4898731_1.jpg"
"잘만  ZM-R1,잘만,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 1개,최대 360 mm,,2열 수랭쿨러 지원,47000,http://timg.danawa.com/prod_img/500000/431/754/img/2754431_1.jpg"
"Fractal Design  Define R5 화이트,Fractal Design,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 440 mm,CPU쿨러: 최대 180mm,3열 수랭쿨러 지원,165110,http://timg.danawa.com/prod_img/500000/663/252/img/3252663_1.jpg"
"ABKO  NCORE 지니어스 USB3.0,ABKO,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 1개,최대 315 mm,,,24000,http://timg.danawa.com/prod_img/500000/094/672/img/2672094_1.jpg"
"마이크로닉스  Frontier ARC-1000 화이트,마이크로닉스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 310 mm,CPU쿨러: 최대 140mm,2열 수랭쿨러 지원,36000,http://timg.danawa.com/prod_img/500000/179/793/img/4793179_1.jpg"
"대양케이스  K1 Game Box,대양케이스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,,240 mm,CPU쿨러: 140mm,,12100,http://timg.danawa.com/prod_img/500000/986/045/img/5045986_1.jpg"
"BRAVOTEC  스텔스 DX 화이트 파노라마 윈도우,BRAVOTEC,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 8개,최대 325 mm,CPU쿨러: 최대 165mm,2열 수랭쿨러 지원,75000,http://timg.danawa.com/prod_img/500000/562/331/img/3331562_1.jpg"
"IN WIN  EM058 USB3.0,IN WIN,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 1개,최대 350 mm,CPU쿨러: 최대 165mm,,43960,http://timg.danawa.com/prod_img/500000/494/616/img/3616494_1.jpg"
"ABKO  NCORE T30 스위티 USB3.0,ABKO,PC케이스(M-ATX),슬림(LP),Micro-ATX,,,O,,,,,O,최대 2개,최대 250 mm,,,27500,http://timg.danawa.com/prod_img/500000/573/848/img/2848573_1.jpg"
"ABKO  NCORE 플래툰 USB3.0 강화유리 화이트,ABKO,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 5개,최대 415 mm,CPU쿨러: 최대 165mm,2열 수랭쿨러 지원,62000,http://timg.danawa.com/prod_img/500000/980/879/img/4879980_1.jpg"
"CORSAIR  AIR 240 Black,CORSAIR,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 6개,최대 290 mm,CPU쿨러: 최대 120mm,,149220,http://timg.danawa.com/prod_img/500000/155/774/img/2774155_1.jpg"
"Fractal Design  NODE 804,Fractal Design,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 4개,최대 320 mm,CPU쿨러: 최대 160mm,2열 수랭쿨러 지원,151170,http://timg.danawa.com/prod_img/500000/998/139/img/3139998_1.jpg"
"3RSYS  L400,3RSYS,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 2개,최대 380 mm,CPU쿨러: 최대 172mm,2열 수랭쿨러 지원,58000,http://timg.danawa.com/prod_img/500000/924/357/img/4357924_1.jpg"
"NZXT  S340 ELITE Black Red BRAVOTEC,NZXT,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 364 mm,CPU쿨러: 최대 161mm,2열 수랭쿨러 지원,145000,http://timg.danawa.com/prod_img/500000/698/822/img/4822698_1.jpg"
"IN WIN  703 게이밍 블랙,IN WIN,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 408 mm,CPU쿨러: 최대 170mm,,51460,http://timg.danawa.com/prod_img/500000/466/937/img/2937466_1.jpg"
"COX  AG 110A USB3.0,COX,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 360 mm,CPU쿨러: 최대 157mm,,29500,http://timg.danawa.com/prod_img/500000/118/578/img/3578118_1.jpg"
"ABKO  NCORE G290 베이더 USB3.0 블랙,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 380 mm,CPU쿨러: 최대 162mm,2열 수랭쿨러 지원,61110,http://timg.danawa.com/prod_img/500000/059/752/img/3752059_1.jpg"
"ABKO  NCORE 볼트론 스페셜 화이트 3.0,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 3개,최대 360 mm,CPU쿨러: 최대 157mm,,36000,http://timg.danawa.com/prod_img/500000/160/934/img/2934160_1.jpg"
"3RSYS  R-BOX 300 USB3.0,3RSYS,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 3개,최대 300 mm,CPU쿨러: 최대 157mm,2열 수랭쿨러 지원,22930,http://timg.danawa.com/prod_img/500000/914/538/img/3538914_1.jpg"
"3RSYS  L900 USB3.0 화이트,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 5개,최대 380 mm,CPU쿨러: 최대 172mm,2열 수랭쿨러 지원,79340,http://timg.danawa.com/prod_img/500000/959/520/img/3520959_1.jpg"
"BIGS  스텔라 미니 USB 3.0,BIGS,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 2개,최대 320 mm,CPU쿨러: 최대 145mm,,10190,http://timg.danawa.com/prod_img/500000/097/587/img/4587097_1.jpg"
"ABKO  NCORE 이카루스 파이널 USB3.0 화이트,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 380 mm,CPU쿨러: 최대 158mm,2열 수랭쿨러 지원,60000,http://timg.danawa.com/prod_img/500000/813/730/img/3730813_1.jpg"
"아이구주  G26 USB 3.0 풀 아크릴 윈도우 블랙,아이구주,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 350 mm,CPU쿨러: 최대 153mm,2열 수랭쿨러 지원,32000,http://timg.danawa.com/prod_img/500000/901/215/img/4215901_1.jpg"
"NZXT  NOCTIS 450 ROG Edition BRAVOTEC,NZXT,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 8개,최대 406 mm,CPU쿨러: 최대 180mm,3열 수랭쿨러 지원,269000,http://timg.danawa.com/prod_img/500000/619/074/img/5074619_1.jpg"
"CORSAIR  GRAPHITE SERIES 780T 화이트,CORSAIR,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 3개,최대 355 mm,CPU쿨러: 최대 200mm,2열 수랭쿨러 지원,300200,http://timg.danawa.com/prod_img/500000/054/788/img/2788054_1.jpg"
"쿨러마스터  K280 USB 3.0,쿨러마스터,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,,최대 315 mm,CPU쿨러: 최대 162mm,,57270,http://timg.danawa.com/prod_img/500000/197/817/img/1817197_1.jpg"
"COX  AG 10L USB3.0,COX,PC케이스(M-ATX),미니타워(LP),Micro-ATX,,,O,,,,,O,최대 2개,최대 250 mm,CPU쿨러: 최대 75mm,,27500,http://timg.danawa.com/prod_img/500000/987/596/img/3596987_1.jpg"
"ABKO  NCORE 히트 USB3.0,ABKO,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 3개,332 mm,CPU쿨러: 155mm,,32500,http://timg.danawa.com/prod_img/500000/356/534/img/4534356_1.jpg"
"ABKO  NCORE 마운틴 FT980 USB3.0 화이트,ABKO,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 4개,최대 390 mm,CPU쿨러: 최대 162mm,2열 수랭쿨러 지원,110000,http://timg.danawa.com/prod_img/500000/531/695/img/3695531_1.jpg"
"아이구주  I-1AL Extreme USB 3.0,아이구주,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 2개,최대 300 mm,CPU쿨러: 최대 160mm,2열 수랭쿨러 지원,63000,http://timg.danawa.com/prod_img/500000/758/218/img/4218758_1.jpg"
"IN WIN  707 게이밍 블랙,IN WIN,PC케이스(ATX),빅타워,표준-ATX,O,O,,,,,,,최대 8개,최대 365 mm,CPU쿨러: 최대 206mm,3열 수랭쿨러 지원,94350,http://timg.danawa.com/prod_img/500000/532/848/img/2848532_1.jpg"
"마이크로닉스  LUCY A301 BLACK USB3.0,마이크로닉스,PC케이스(ATX),슬림(LP),표준-ATX,,O,O,,,,,,,250 mm,CPU쿨러: 60mm,,35000,http://timg.danawa.com/prod_img/500000/698/210/img/3210698_1.jpg"
"아이구주  G20 USB 3.0,아이구주,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 1개,최대 330 mm,CPU쿨러: 최대 150mm,,20000,http://timg.danawa.com/prod_img/500000/013/588/img/3588013_1.jpg"
"GMC  엘리트 블랙 USB 3.0,GMC,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,1개,최대 273 mm,,,25730,http://timg.danawa.com/prod_img/500000/292/433/img/3433292_1.jpg"
"CORSAIR  OBSIDIAN 750D Airflow,CORSAIR,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 10개,최대 450 mm,CPU쿨러: 최대 170mm,3열 수랭쿨러 지원,233940,http://timg.danawa.com/prod_img/500000/822/316/img/3316822_1.jpg"
"아이구주  G1 USB 3.0,아이구주,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 340 mm,CPU쿨러: 최대 150mm,,17500,http://timg.danawa.com/prod_img/500000/820/645/img/4645820_1.jpg"
"대양케이스  뷰 화이트,대양케이스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 3개,최대 380 mm,CPU쿨러: 최대 160mm,,32500,http://timg.danawa.com/prod_img/500000/397/381/img/2381397_1.jpg"
"3RSYS  R370 메이플,3RSYS,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,,,330 mm,,,24500,http://timg.danawa.com/prod_img/500000/336/171/img/1171336_1.jpg"
"ABKO  Alu-500RTX,ABKO,PC케이스(RTX),미들타워,표준-ATX,,O,O,,,,,,최대 1개,최대 300 mm,CPU쿨러: 최대 162mm,,16570,http://timg.danawa.com/prod_img/500000/908/383/img/3383908_1.jpg"
"CORSAIR  OBSIDIAN 450D,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,O,O,O,,,,,O,최대 5개,최대 430 mm,CPU쿨러: 최대 165mm,3열 수랭쿨러 지원,172620,http://timg.danawa.com/prod_img/500000/248/594/img/2594248_1.jpg"
"대양케이스  콜라,대양케이스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 1개,최대 250 mm,CPU쿨러: 최대 150mm,,16500,http://timg.danawa.com/prod_img/500000/726/916/img/2916726_1.jpg"
"BRAVOTEC  스텔스 FX470 파노라마 윈도우 화이트,BRAVOTEC,PC케이스(ATX),빅타워,표준-ATX,O,O,O,,,,,O,최대 8개,최대 325 mm,CPU쿨러: 최대 165mm,3열 수랭쿨러 지원,81000,http://timg.danawa.com/prod_img/500000/230/471/img/3471230_1.jpg"
"엑슬비젼  CIRCLE EPIC 3.0 화이트,엑슬비젼,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 3개,최대 370 mm,CPU쿨러: 최대 155mm,,24770,http://timg.danawa.com/prod_img/500000/140/398/img/3398140_1.jpg"
"CORSAIR CARBIDE SERIES AIR 540 화이트,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,O,O,O,,,,,O,최대 4개,최대 320 mm,CPU쿨러: 최대 170mm,2열 수랭쿨러 지원,195130,http://timg.danawa.com/prod_img/500000/686/468/img/2468686_1.jpg"
"CORSAIR CARBIDE SERIES 100R Silent Edition,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,,최대 414 mm,CPU쿨러: 최대 150mm,,92960,http://timg.danawa.com/prod_img/500000/348/091/img/3091348_1.jpg"
"CORSAIR CARBIDE SERIES 200R,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,,최대 410 mm,,,82560,http://timg.danawa.com/prod_img/500000/962/852/img/1852962_1.jpg"
"아이구주  G40 블랙홀 LED 풀 아크릴 윈도우,아이구주,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 5개,최대 350 mm,CPU쿨러: 최대 153mm,2열 수랭쿨러 지원,47000,http://timg.danawa.com/prod_img/500000/953/434/img/4434953_1.jpg"
"ABKO  NCORE 프린스 라이트 USB3.0,ABKO,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 1개,최대 315 mm,,,24000,http://timg.danawa.com/prod_img/500000/367/679/img/2679367_1.jpg"
"BRAVOTEC  디파이 R50 화이트,BRAVOTEC,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 7개,최대 320 mm,CPU쿨러: 최대 155mm,2열 수랭쿨러 지원,83000,http://timg.danawa.com/prod_img/500000/582/878/img/2878582_1.jpg"
"대양케이스  Romance USB 3.0 윈도우 블랙,대양케이스,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,,최대 2개,최대 365 mm,CPU쿨러: 최대 165mm,,22000,http://timg.danawa.com/prod_img/500000/906/339/img/4339906_1.jpg"
"ABKO  NCORE G280 트루퍼 USB3.0 화이트,ABKO,PC케이스(ATX),미들타워,,,O,O,,,,,O,최대 4개,최대 380mm mm,CPU쿨러: 최대 162mm,2열 수랭쿨러 지원,64000,http://timg.danawa.com/prod_img/500000/260/754/img/3754260_1.jpg"
"GMC  B7 샤이니,GMC,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 360 mm,CPU쿨러: 최대 160mm,,32160,http://timg.danawa.com/prod_img/500000/232/396/img/4396232_1.jpg"
"CORSAIR  AIR 240 화이트,CORSAIR,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 6개,최대 290 mm,CPU쿨러: 최대 120mm,,149030,http://timg.danawa.com/prod_img/500000/148/774/img/2774148_1.jpg"
"SAMA  STALLION KB10 USB3.0 강화유리,SAMA,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 5개,최대 390 mm,CPU쿨러: 최대 163mm,2열 수랭쿨러 지원,57900,http://timg.danawa.com/prod_img/500000/937/097/img/5097937_1.jpg"
"CORSAIR CARBIDE SERIES 88R,CORSAIR,PC케이스(M-ATX),미니타워,표준-ATX,,,O,,,,,O,최대 2개,최대 383 mm,CPU쿨러: 최대 150mm,2열 수랭쿨러 지원,70760,http://timg.danawa.com/prod_img/500000/624/728/img/3728624_1.jpg"
"CORSAIR CARBIDE SERIES AIR 540 Silver,CORSAIR,PC케이스(ATX),미들타워,표준-ATX,O,O,O,,,,,O,최대 4개,최대 320 mm,CPU쿨러: 170mm,2열 수랭쿨러 지원,195130,http://timg.danawa.com/prod_img/500000/816/267/img/2267816_1.jpg"
"3RSYS  L300 미르 USB3.0 화이트,3RSYS,PC케이스(ATX),미들타워,표준-ATX,,O,O,,,,,O,최대 2개,최대 350 mm,CPU쿨러: 최대 153mm,,42000,http://timg.danawa.com/prod_img/500000/155/741/img/3741155_1.jpg"
"IN WIN  GR ONE 화이트 EDGE 3.0,IN WIN,PC케이스(ATX),빅타워,표준-ATX,O,O,,,,,,,최대 8개,최대 340 mm,CPU쿨러: 최대 200mm,3열 수랭쿨러 지원,134020,http://timg.danawa.com/prod_img/500000/034/042/img/3042034_1.jpg"
